iteration,reps,n,label,AIC,Pvalues_Accuracy,Pvalues_Interaction,Duration,Coefficients_Accuracy,Coefficients_Interaction,SEs_Accuracy,SEs_Interaction,ConditionsOfInterest,StandardValue1,StandardValue2,PSE_Difference,JND_Difference,Multiplicator_PSE_Standard,Multiplicator_SD_Standard,SD_ResponseFunction,Mean_Variability_Between,SD_Variability_Between,Program,Duration_SimulateDataset
18,40,12,JuliaAIC_bobyqa_AGP0,1601.9853281286114,0.0028271050968182955,0.13590751334671694,0.646,0.48949268657391254,0.22252375905089378,0.1620595018818947,0.1469357103957644,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.018949031829833984
18,40,12,JuliaAIC_NeldMeader_AGP1,1601.98056957178,0.0025239904782440813,0.12991696849486817,20.724,0.4884343035892989,0.22039692868496952,0.16185675566811752,0.1469222755388309,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.018949031829833984
18,40,12,JuliaAIC_bobyqa_AGP1,1601.9806534312488,0.0025470520960688627,0.13359057554042156,2.841,0.48369052923646677,0.21899816249839693,0.16198950762721334,0.14685980028847823,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.018949031829833984
18,40,12,JuliaLRT_Fast,0.0,0.0,0.3592386143985558,0.521,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.018949031829833984
18,40,12,JuliaLRT_Slow,0.0,0.0,0.359200493114319,1.081,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.018949031829833984
19,40,12,NelderMead_nAGQ0,1595.3889237409896,0.1338815073504823,0.04391212649558406,6.031852960586548,0.2779407240661877,-0.19427812268448197,0.1854211826151233,0.09641935635141335,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.01794600486755371
19,40,12,NelderMead_nAGQ1,1595.3761482486682,0.14983526951111703,0.338682201316665,11.378652811050415,0.28228733711901094,-0.19803086157990624,0.19601741302111086,0.20697804860175834,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.01794600486755371
19,40,12,Bobyqa_nAGQ0,1595.3889237409896,0.1338815073504823,0.04391212649558406,6.043828010559082,0.2779407240661877,-0.19427812268448197,0.1854211826151233,0.09641935635141335,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.01794600486755371
19,40,12,Bobyqa_nAGQ1,1595.376147507978,0.14981697148158452,0.3387069851922109,13.45402193069458,0.28227335759647915,-0.1980182722874887,0.19599890160452751,0.20697551013073665,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.01794600486755371
19,40,12,nloptwrap_nAGQ0,1595.412550225365,0.13364388374919922,0.04594111219650388,1.1379821300506592,0.2778651074125587,-0.19259779214265274,0.18525746004157784,0.09649507274046949,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.01794600486755371
19,40,12,nloptwrap_nAGQ1,1595.3993356928881,0.14947080942528493,0.34425865952484896,2.358721971511841,0.2817509085455669,-0.19539112528036368,0.1954698798965215,0.20659165450470104,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.01794600486755371
19,40,12,R: LRT,0.0,0.0,0.3202768544537678,0.6971030235290527,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.01794600486755371
19,40,12,JuliaAIC_NeldMeader_AGP0,1595.3996462648583,0.13304560386682773,0.05284786760952178,23.724,0.2753546311792497,-0.18652345977285006,0.18330097848782426,0.09633670294051677,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.01794600486755371
19,40,12,JuliaAIC_bobyqa_AGP0,1596.2232637170332,0.14006337063325316,0.06221618175695469,3.703,0.28253027841441036,-0.19672587613592157,0.1855111159420237,0.09662269344681061,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.01794600486755371
19,40,12,JuliaAIC_NeldMeader_AGP1,1595.3996588457371,0.12776295521774192,0.041748201695729424,22.763,0.2401174832534098,-0.17961711815923878,0.18102905846948847,0.09646650700603408,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.01794600486755371
19,40,12,JuliaAIC_bobyqa_AGP1,1595.4252263981737,0.18470625109282052,0.06260823068036526,14.068,0.2718606475241937,-0.1792185144190563,0.1842429676568438,0.09610850105722477,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.01794600486755371
19,40,12,JuliaLRT_Fast,0.0,0.0,0.7829336919144592,3.949,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.01794600486755371
19,40,12,JuliaLRT_Slow,0.0,0.0,0.35022920953894726,8.893,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.01794600486755371
20,40,12,NelderMead_nAGQ0,1662.9428951781726,0.00016423323050244952,0.8501194670456672,1.9776759147644043,0.5608782005274668,0.01749650106074927,0.14883338075817434,0.09259073766815448,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.0169370174407959
20,40,12,NelderMead_nAGQ1,1662.927531908807,0.0001435778890129469,0.9272955141310316,5.837348937988281,0.5742182216198818,0.017578310090978398,0.15103366408068924,0.19264318017857465,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.0169370174407959
20,40,12,Bobyqa_nAGQ0,1662.9428951781726,0.00016423323050244952,0.8501194670456672,2.0185790061950684,0.5608782005274668,0.01749650106074927,0.14883338075817434,0.09259073766815448,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.0169370174407959
20,40,12,Bobyqa_nAGQ1,1662.9275319090261,0.0001436216015762092,0.9272896983363221,4.131986141204834,0.5742193176935477,0.017580248695001056,0.15103694783134264,0.1926489723440804,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.0169370174407959
20,40,12,nloptwrap_nAGQ0,1663.6925023442145,8.314113830588649e-5,0.691088826947434,0.7499430179595947,0.5631221902754138,0.035754253486977666,0.14310018602278274,0.08997545046197981,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.0169370174407959
20,40,12,nloptwrap_nAGQ1,1663.6856247723736,8.759429608293794e-5,0.8514014362504166,1.844099998474121,0.5695470968192593,0.03574827528419321,0.14519589352102402,0.190829881730804,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.0169370174407959
20,40,12,R: LRT,0.0,0.0,1.0,2.3118162155151367,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.0169370174407959
20,40,12,JuliaAIC_NeldMeader_AGP0,1662.8894898059134,0.00016039008607731148,0.8699590902109418,8.455,0.5601243033455484,0.015151100304467776,0.1484006936510331,0.09254815593451489,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.0169370174407959
20,40,12,JuliaAIC_bobyqa_AGP0,1662.942885890499,0.0001640945526411658,0.8507087734963028,1.03,0.5736334522363371,0.015206186358629335,0.1485415411418077,0.0926181441495455,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.0169370174407959
20,40,12,JuliaAIC_NeldMeader_AGP1,1662.873893847393,0.00011256794266627712,0.8695882598785893,23.913,0.5740043154129731,0.017824514442167358,0.14901076586067255,0.09266203480738183,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.0169370174407959
20,40,12,JuliaAIC_bobyqa_AGP1,1662.9274920713842,0.00011710935590025043,0.8474598386345608,6.699,0.5608744158909726,0.01742670542579664,0.14882404778398645,0.09258976854012547,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.0169370174407959
20,40,12,JuliaLRT_Fast,0.0,0.0,0.927620258741332,1.06,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.0169370174407959
20,40,12,JuliaLRT_Slow,0.0,0.0,NaN,3.257,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.0169370174407959
21,40,12,NelderMead_nAGQ0,1557.9440652054293,6.361463586332086e-5,0.053419691317173244,2.8015241622924805,0.6040775445852067,-0.15468363815641992,0.1510577064494244,0.08008419789313506,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.016954898834228516
21,40,12,NelderMead_nAGQ1,1557.9199931815951,5.340392329835201e-5,0.43553160743161734,8.762631893157959,0.6190119766085198,-0.15756180108551,0.15321291570804976,0.20206424183284152,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.016954898834228516
21,40,12,Bobyqa_nAGQ0,1557.9440652054293,6.361463586332086e-5,0.053419691317173244,3.006492853164673,0.6040775445852067,-0.15468363815641992,0.1510577064494244,0.08008419789313506,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.016954898834228516
21,40,12,Bobyqa_nAGQ1,1557.919993181014,5.341060612832382e-5,0.435536452616032,6.269227981567383,0.619011336572337,-0.15756074108333,0.15321387015915178,0.20206501513978586,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.016954898834228516
21,40,12,nloptwrap_nAGQ0,1558.4241247552907,2.647912557781276e-5,0.06902009180032954,1.0471980571746826,0.6021326525429574,-0.14600933438037556,0.14330321650714167,0.0803004344971349,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.016954898834228516
21,40,12,nloptwrap_nAGQ1,1558.4063104984054,2.5663915585878708e-5,0.46916315880789405,2.153210163116455,0.6097964840026752,-0.14893744489303956,0.14488329984872267,0.20575979962644175,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.016954898834228516
21,40,12,R: LRT,0.0,0.0,1.0,1.4192368984222412,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.016954898834228516
21,40,12,JuliaAIC_NeldMeader_AGP0,1558.3548382440244,3.316422261855501e-5,0.10422943879547295,13.534,0.6025436704977474,-0.13029274304588415,0.14517115968586305,0.08019563584477274,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.016954898834228516
21,40,12,JuliaAIC_bobyqa_AGP0,1557.8497425802389,6.508432135863873e-5,0.050087833521073495,1.751,0.6067826919220001,-0.017880365345983237,0.14138847395081516,0.08052101752685512,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.016954898834228516
21,40,12,JuliaAIC_NeldMeader_AGP1,1567.6873717861772,1.7739075203116094e-5,0.8242684501021155,29.008,0.6008421063007031,-0.0751996955989524,0.14106607360952025,0.07969810900715424,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.016954898834228516
21,40,12,JuliaAIC_bobyqa_AGP1,1558.2931820542924,2.05072128892295e-5,0.34539615822747316,4.289,0.603890393334369,-0.156898906926875,0.15121546648730932,0.08008261352412248,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.016954898834228516
21,40,12,JuliaLRT_Fast,0.0,0.0,0.4925583438935065,1.885,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.016954898834228516
21,40,12,JuliaLRT_Slow,0.0,0.0,0.4984347528924008,4.891,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.016954898834228516
22,40,12,NelderMead_nAGQ0,1640.596970170595,0.05247426778458994,0.0819430000798096,3.493664026260376,0.3731646369676035,-0.17158951098122796,0.19243004012863135,0.09864176419361961,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.0209500789642334
22,40,12,NelderMead_nAGQ1,1640.5864717110876,0.05405645893301874,0.38318378040036255,14.826283931732178,0.3822793827815293,-0.17466799419767248,0.1984440313637831,0.2002969759744682,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.0209500789642334
22,40,12,Bobyqa_nAGQ0,1640.596970170595,0.05247426778458994,0.0819430000798096,3.5196149349212646,0.3731646369676035,-0.17158951098122796,0.19243004012863135,0.09864176419361961,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.0209500789642334
22,40,12,Bobyqa_nAGQ1,1640.5864614022576,0.05395727824522405,0.38290077428833946,6.565397024154663,0.3824137758886257,-0.17471901268219667,0.19843185278801972,0.20023633140469377,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.0209500789642334
22,40,12,nloptwrap_nAGQ0,1640.5970760748503,0.05251472236321871,0.08223661752828698,1.0711348056793213,0.3731934073481571,-0.17143046545326027,0.19247785544848506,0.09864494213663769,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.0209500789642334
22,40,12,nloptwrap_nAGQ1,1640.5970204652483,0.05848988162835747,0.392817259673165,2.0345208644866943,0.3731934073481571,-0.17143046545326027,0.197247241063328,0.20061623356263272,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.0209500789642334
22,40,12,R: LRT,0.0,0.0,0.38820284978779734,0.8816759586334229,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.0209500789642334
22,40,12,JuliaAIC_NeldMeader_AGP0,1640.5966128276546,0.05252415029355101,0.08146064010743405,3.453,0.3732854100537382,-0.1718666232509316,0.1925329929507266,0.09864504448986931,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.0209500789642334
22,40,12,JuliaAIC_bobyqa_AGP0,1640.596916527825,0.05247537581035119,0.08191753099967428,0.652,0.38260976454386814,-0.1750652017473479,0.19262259288481215,0.09871360903111603,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.0209500789642334
22,40,12,JuliaAIC_NeldMeader_AGP1,1640.5861247152466,0.04699800153640955,0.07615156728435259,22.122,0.38202487619798176,-0.17466045580326217,0.19248199815073885,0.09870923179720685,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.0209500789642334
22,40,12,JuliaAIC_bobyqa_AGP1,1640.5864236727848,0.0471744729262172,0.07681981195783151,3.532,0.37316763366338934,-0.1716036169638836,0.19243248878869526,0.09864165405895285,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.0209500789642334
22,40,12,JuliaLRT_Fast,0.0,0.0,0.38818448431937636,0.838,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.0209500789642334
22,40,12,JuliaLRT_Slow,0.0,0.0,0.38814531810855357,3.41,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.0209500789642334
23,40,12,NelderMead_nAGQ0,1539.7252482456206,9.548417871061134e-6,0.03524918359563108,2.4643568992614746,0.6761451606445422,-0.16478679724552583,0.15272679197642036,0.07826551221004707,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.018997907638549805
23,40,12,NelderMead_nAGQ1,1539.6974602254952,0.00011903527754353031,0.3741939799732388,10.805124044418335,0.6883679927105546,-0.16770762661009253,0.17888495291019646,0.1887228929577812,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.018997907638549805
23,40,12,Bobyqa_nAGQ0,1539.7252482456206,9.548417871061134e-6,0.03524918359563108,2.3956170082092285,0.6761451606445422,-0.16478679724552583,0.15272679197642036,0.07826551221004707,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.018997907638549805
23,40,12,Bobyqa_nAGQ1,1539.6974602251403,0.0001197642552979451,0.3870321362295425,5.844334125518799,0.6883666752609472,-0.16770619848254367,0.17895419543083177,0.1938772815771631,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.018997907638549805
23,40,12,nloptwrap_nAGQ0,1539.6540060677396,1.2881538601277243e-5,0.025658361483164884,2.0435330867767334,0.6788510288136257,-0.17624187347293888,0.15562454315009527,0.07898463245409523,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.018997907638549805
23,40,12,nloptwrap_nAGQ1,1539.627751082963,0.0001431988805144957,0.35676095204905134,3.3081490993499756,0.6883570665233714,-0.17825840668212345,0.18102384540468391,0.19343228047736977,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.018997907638549805
23,40,12,R: LRT,0.0,0.0,0.11879417637720738,0.6153531074523926,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.018997907638549805
23,40,12,JuliaAIC_NeldMeader_AGP0,1539.736764133779,1.358560040517458e-5,0.03386352813087117,10.17,0.6736054070160274,-0.16890956130597398,0.15483566071144775,0.07961074600797698,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.018997907638549805
23,40,12,JuliaAIC_bobyqa_AGP0,1541.1907544683013,1.543027825767904e-5,0.021638826226648814,1.003,0.6546978115927835,-0.07052949747405357,0.14156071353057442,0.07991431471428688,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.018997907638549805
23,40,12,JuliaAIC_NeldMeader_AGP1,1540.2976057100798,3.7486006111919523e-6,0.37747188494567935,39.459,0.655058212836441,-0.17979666584127763,0.15727478178102341,0.07914080709772904,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.018997907638549805
23,40,12,JuliaAIC_bobyqa_AGP1,1539.8325636723885,3.112766766019981e-5,0.02309509591744981,3.022,0.6825058639207527,-0.1803850287760427,0.15789774878578675,0.07854272181079233,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.018997907638549805
23,40,12,JuliaLRT_Fast,0.0,0.0,NaN,2.121,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.018997907638549805
23,40,12,JuliaLRT_Slow,0.0,0.0,0.4306133673819465,2.964,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.018997907638549805
24,40,12,NelderMead_nAGQ0,1610.133269099161,0.0013182429079225465,0.5358003784169043,2.149211883544922,0.44588148560348995,-0.0651028093174772,0.13881833295940102,0.10514426039980572,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.01699209213256836
24,40,12,NelderMead_nAGQ1,1610.1153695230194,0.0016865028383250633,0.7558844811764629,5.641906023025513,0.4529416376508101,-0.06588088227451006,0.144225211646431,0.21191079667951077,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.01699209213256836
24,40,12,Bobyqa_nAGQ0,1610.133269099161,0.0013182429079225465,0.5358003784169043,2.092402935028076,0.44588148560348995,-0.0651028093174772,0.13881833295940102,0.10514426039980572,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.01699209213256836
24,40,12,Bobyqa_nAGQ1,1610.1153667686792,0.0016782432327188087,0.756687808366776,5.3496880531311035,0.4530350023672075,-0.06565787530683885,0.14418892925404184,0.2119136256585999,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.01699209213256836
24,40,12,nloptwrap_nAGQ0,1609.966511567036,0.0013871994705091188,0.5388100517665908,1.446131944656372,0.4489281689568166,-0.06424865038879786,0.14040846549191613,0.10453505997646095,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.01699209213256836
24,40,12,nloptwrap_nAGQ1,1609.966495183083,0.0022047514927296453,0.7603867451254345,2.3697969913482666,0.4489281689568166,-0.06424865038879786,0.14665256175161867,0.21066998843881357,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.01699209213256836
24,40,12,R: LRT,0.0,0.0,0.6104355778941654,0.7250921726226807,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.01699209213256836
24,40,12,JuliaAIC_NeldMeader_AGP0,1609.9664806419478,0.0013859180028398068,0.539372546064198,4.967,0.44895835017025076,-0.06415937613492875,0.1404061994679199,0.10453460103360813,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.01699209213256836
24,40,12,JuliaAIC_bobyqa_AGP0,1609.9664807020981,0.0013863568358861195,0.5392117188622467,0.736,0.458835413975481,-0.0647332145790036,0.14055277087588733,0.10463323475590414,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.01699209213256836
24,40,12,JuliaAIC_NeldMeader_AGP1,1609.946526996919,0.001096550024568255,0.5361352177624915,13.249,0.45879833736525133,-0.06458389397686723,0.14053820104081716,0.10463351670413168,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.01699209213256836
24,40,12,JuliaAIC_bobyqa_AGP1,1609.9465321278703,0.0010962612270445668,0.5370770525716594,2.993,0.44895178268993696,-0.0641848622902702,0.14040815495097592,0.10453467667600957,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.01699209213256836
24,40,12,JuliaLRT_Fast,0.0,0.0,0.7627928706708776,0.616,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.01699209213256836
24,40,12,JuliaLRT_Slow,0.0,0.0,0.762866728551207,2.005,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.01699209213256836
25,40,12,NelderMead_nAGQ0,1709.4883997377221,0.011402134818907525,0.2742166963633024,6.231330156326294,0.4126097340381511,0.11614364921415872,0.16307868530778466,0.10622213462574011,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.01795196533203125
25,40,12,NelderMead_nAGQ1,1709.4800454152228,0.05880253920451251,0.558245627179963,13.876871824264526,0.4164302701110786,0.1172297104230309,0.22037232898715914,0.20023886662010698,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.01795196533203125
25,40,12,Bobyqa_nAGQ0,1709.4883997377221,0.011402134818907525,0.2742166963633024,6.143596172332764,0.4126097340381511,0.11614364921415872,0.16307868530778466,0.10622213462574011,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.01795196533203125
25,40,12,Bobyqa_nAGQ1,1709.479995894624,0.05863044842343737,0.5574500779103087,9.146528959274292,0.41676010523598844,0.11746676589299754,0.22039671236044758,0.20023886342799388,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.01795196533203125
25,40,12,nloptwrap_nAGQ0,1709.489865462102,0.011428587433228353,0.27488405401138505,0.5295829772949219,0.4124486161106255,0.11597818011384871,0.16306741184055087,0.10621839968819992,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.01795196533203125
25,40,12,nloptwrap_nAGQ1,1709.4817050298138,0.059489692214806315,0.5626163228240966,1.557832956314087,0.41538015704164366,0.11592521670959555,0.22041264307719435,0.2002301782193215,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.01795196533203125
25,40,12,R: LRT,0.0,0.0,0.5542961977649014,0.46271300315856934,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.01795196533203125
25,40,12,JuliaAIC_NeldMeader_AGP0,1709.485232524516,0.011426615518546738,0.2747008428582802,7.491,0.41252509652888286,0.11604424063537774,0.16309374465177479,0.10623834083299209,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.01795196533203125
25,40,12,JuliaAIC_bobyqa_AGP0,1709.498060829033,0.011493803144931812,0.27552584230937166,0.389,0.41635858425002414,0.11725434384775019,0.16313770013449283,0.10625447539336377,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.01795196533203125
25,40,12,JuliaAIC_NeldMeader_AGP1,1709.4928967548005,0.010704779014504088,0.26979975613782037,9.274,0.4169872051361391,0.11765801202633996,0.16318901321347018,0.10629271524582254,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.01795196533203125
25,40,12,JuliaAIC_bobyqa_AGP1,1709.4799885615914,0.010611439656741509,0.26832656676095834,3.775,0.4120855743992275,0.11580506274343566,0.16305265082321352,0.10620173869163659,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.01795196533203125
25,40,12,JuliaLRT_Fast,0.0,0.0,0.5607892868892378,0.579,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.01795196533203125
25,40,12,JuliaLRT_Slow,0.0,0.0,0.5601102772186761,2.907,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.01795196533203125
1,40,14,NelderMead_nAGQ0,1953.4534205416046,0.023982988754622833,0.018152257630297278,6.308072090148926,0.39029452235194034,-0.13520964989966877,0.172895471417748,0.05723165531622188,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.021956920623779297
1,40,14,NelderMead_nAGQ1,1953.4429325816393,0.023443495195024814,0.38889415689121304,14.448348999023438,0.3935027537513518,-0.13732108765123788,0.17364535710421403,0.15937462278862857,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.021956920623779297
1,40,14,Bobyqa_nAGQ0,1953.4534205416046,0.023982988754622833,0.018152257630297278,6.390902042388916,0.39029452235194034,-0.13520964989966877,0.172895471417748,0.05723165531622188,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.021956920623779297
1,40,14,Bobyqa_nAGQ1,1953.4429207794774,0.023363537485446666,0.3884952808733347,10.889896869659424,0.3936818282756619,-0.1374341733548094,0.1736241454636424,0.15937179840143684,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.021956920623779297
1,40,14,nloptwrap_nAGQ0,1954.726022732531,0.02723389337723761,0.010403498061731997,1.8440349102020264,0.3954364352460208,-0.14566802645519572,0.17908050975494483,0.05685446169169072,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.021956920623779297
1,40,14,nloptwrap_nAGQ1,1954.7158276203165,0.028036609721467484,0.3562251683008547,3.2532639503479004,0.3947899985033064,-0.14749029153550702,0.17971354631840794,0.15986689394091966,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.021956920623779297
1,40,14,R: LRT,0.0,0.0,0.4224818833469763,2.205132007598877,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,R,0.021956920623779297
1,40,14,JuliaAIC_NeldMeader_AGP0,1955.4046670040723,0.023240530827979125,0.077082849703678,8.928,0.377780694858926,-0.10766847369722282,0.16646301042992367,0.06090297951098752,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.021956920623779297
1,40,14,JuliaAIC_bobyqa_AGP0,1957.4011905216619,0.020070486027793214,0.003088122084098571,1.803,0.46669043033645485,-0.023094984433321787,0.13913872410633352,0.0592485602011,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.021956920623779297
1,40,14,JuliaAIC_NeldMeader_AGP1,1956.0889076447902,0.0007961275365316011,0.6966857460059673,27.311,0.10482346766929979,0.05144040987180894,0.13942107914729726,0.06463947486204447,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.021956920623779297
1,40,14,JuliaAIC_bobyqa_AGP1,1964.7559457626214,0.4521424372154074,0.4261454518510681,3.86,0.3848821374633555,-0.16881047206156505,0.16553874130708032,0.05705317021433605,2,5,8,-0.025,0.05,0,0.108,0.1,0.2,0.2,Julia,0.021956920623779297
